dd/mm/yy hh:mm,latitude n,longitude w,Dublin,year,month,day,hour,minute,date,10_min,20_min,30_min,
26/10/2022 13:42,53.209,-6.746,1,2022,10,26,13,42,202210261342,202210261340,202210261340,202210261330,1
26/10/2022 13:45,53.213,-6.747,1,2022,10,26,13,45,202210261345,202210261340,202210261340,202210261330,1
26/10/2022 13:45,53.218,-6.753,1,2022,10,26,13,45,202210261345,202210261340,202210261340,202210261330,1
26/10/2022 13:46,53.225,-6.7,1,2022,10,26,13,46,202210261346,202210261340,202210261340,202210261330,1
26/10/2022 13:48,53.23,-6.733,1,2022,10,26,13,48,202210261348,202210261340,202210261340,202210261330,1
26/10/2022 13:49,53.243,-6.68,1,2022,10,26,13,49,202210261349,202210261340,202210261340,202210261330,1
26/10/2022 13:53,53.328,-6.657,1,2022,10,26,13,53,202210261353,202210261350,202210261340,202210261330,1
26/10/2022 13:55,53.293,-6.606,1,2022,10,26,13,55,202210261355,202210261350,202210261340,202210261330,1
26/10/2022 13:55,53.291,-6.522,1,2022,10,26,13,55,202210261355,202210261350,202210261340,202210261330,1
26/10/2022 14:02,53.335,-6.515,1,2022,10,26,14,2,20221026142,20221026140,20221026140,20221026140,1
26/10/2022 14:19,53.239,-6.504,1,2022,10,26,14,19,202210261419,202210261410,20221026140,20221026140,1
26/10/2022 14:38,53.561,-5.949,1,2022,10,26,14,38,202210261438,202210261430,202210261420,202210261430,1
01/11/2022 18:36,53.334,-5.901,1,2022,11,1,18,36,20221111836,20221111830,20221111820,20221111830,1
01/12/2022 09:41,53.372,-6.147,1,2022,12,1,9,41,2022121941,2022121940,2022121940,2022121930,1
01/12/2022 19:13,53.286,-6.13,1,2022,12,1,19,13,20221211913,20221211910,2022121190,2022121190,1
03/12/2022 01:48,53.48,-6.038,1,2022,12,3,1,48,2022123148,2022123140,2022123140,2022123130,1
04/12/2022 11:14,53.167,-6.326,1,2022,12,4,11,14,20221241114,20221241110,2022124110,2022124110,1
04/12/2022 11:14,53.166,-6.356,1,2022,12,4,11,14,20221241114,20221241110,2022124110,2022124110,1
04/12/2022 11:14,53.165,-6.251,1,2022,12,4,11,14,20221241114,20221241110,2022124110,2022124110,1
04/12/2022 11:16,53.159,-6.341,1,2022,12,4,11,16,20221241116,20221241110,2022124110,2022124110,1
04/12/2022 11:16,53.16,-6.361,1,2022,12,4,11,16,20221241116,20221241110,2022124110,2022124110,1
04/12/2022 11:16,53.159,-6.369,1,2022,12,4,11,16,20221241116,20221241110,2022124110,2022124110,1
22/12/2022 20:40,53.472,-6.242,1,2022,12,22,20,40,202212222040,202212222040,202212222040,202212222030,1
24/12/2022 12:45,53.139,-6.516,1,2022,12,24,12,45,202212241245,202212241240,202212241240,202212241230,1
24/12/2022 12:56,53.226,-6.516,1,2022,12,24,12,56,202212241256,202212241250,202212241240,202212241230,1
24/12/2022 15:23,53.132,-6.543,1,2022,12,24,15,23,202212241523,202212241520,202212241520,20221224150,1
24/12/2022 15:24,53.148,-6.536,1,2022,12,24,15,24,202212241524,202212241520,202212241520,20221224150,1
24/12/2022 15:25,53.166,-6.528,1,2022,12,24,15,25,202212241525,202212241520,202212241520,20221224150,1
24/12/2022 15:59,53.174,-6.342,1,2022,12,24,15,59,202212241559,202212241550,202212241540,202212241530,1
24/12/2022 15:59,53.179,-6.35,1,2022,12,24,15,59,202212241559,202212241550,202212241540,202212241530,1
24/12/2022 15:59,53.178,-6.35,1,2022,12,24,15,59,202212241559,202212241550,202212241540,202212241530,1
24/12/2022 15:59,53.181,-6.257,1,2022,12,24,15,59,202212241559,202212241550,202212241540,202212241530,1
24/12/2022 15:59,53.165,-6.367,1,2022,12,24,15,59,202212241559,202212241550,202212241540,202212241530,1
24/12/2022 16:48,53.342,-6.063,1,2022,12,24,16,48,202212241648,202212241640,202212241640,202212241630,1
24/12/2022 16:48,53.264,-6.238,1,2022,12,24,16,48,202212241648,202212241640,202212241640,202212241630,1
24/12/2022 16:48,53.315,-6.144,1,2022,12,24,16,48,202212241648,202212241640,202212241640,202212241630,1
24/12/2022 17:18,53.095,-6.236,1,2022,12,24,17,18,202212241718,202212241710,20221224170,20221224170,1
14/01/2023 14:29,53.169,-6.243,1,2023,1,14,14,29,20231141429,20231141420,20231141420,2023114140,1
13/03/2023 21:39,53.281,-6.568,1,2023,3,13,21,39,20233132139,20233132130,20233132120,20233132130,1
19/03/2023 06:32,53.457,-5.94,1,2023,3,19,6,32,2023319632,2023319630,2023319620,2023319630,1
02/04/2023 07:45,53.261,-6.308,1,2023,4,2,7,45,202342745,202342740,202342740,202342730,1
10/04/2023 16:33,53.279,-6.34,1,2023,4,10,16,33,20234101633,20234101630,20234101620,20234101630,1
10/04/2023 16:33,53.265,-6.398,1,2023,4,10,16,33,20234101633,20234101630,20234101620,20234101630,1
13/04/2023 14:37,53.485,-6.261,1,2023,4,13,14,37,20234131437,20234131430,20234131420,20234131430,1
14/04/2023 02:33,53.55,-6.328,1,2023,4,14,2,33,2023414233,2023414230,2023414220,2023414230,1
16/04/2023 05:29,53.396,-6.614,1,2023,4,16,5,29,2023416529,2023416520,2023416520,202341650,1
21/04/2023 10:57,53.373,-6.305,1,2023,4,21,10,57,20234211057,20234211050,20234211040,20234211030,1
24/04/2023 05:17,53.494,-6.705,1,2023,4,24,5,17,2023424517,2023424510,202342450,202342450,1
29/04/2023 13:48,53.138,-6.154,1,2023,4,29,13,48,20234291348,20234291340,20234291340,20234291330,1
29/04/2023 13:50,53.136,-6.232,1,2023,4,29,13,50,20234291350,20234291350,20234291340,20234291330,1
29/04/2023 13:51,53.134,-6.253,1,2023,4,29,13,51,20234291351,20234291350,20234291340,20234291330,1
29/04/2023 14:35,53.355,-6.478,1,2023,4,29,14,35,20234291435,20234291430,20234291420,20234291430,1
29/04/2023 14:41,53.349,-6.573,1,2023,4,29,14,41,20234291441,20234291440,20234291440,20234291430,1
29/04/2023 14:46,53.468,-6.549,1,2023,4,29,14,46,20234291446,20234291440,20234291440,20234291430,1
29/04/2023 14:48,53.317,-6.591,1,2023,4,29,14,48,20234291448,20234291440,20234291440,20234291430,1
29/04/2023 14:49,53.323,-6.586,1,2023,4,29,14,49,20234291449,20234291440,20234291440,20234291430,1
29/04/2023 14:53,53.485,-6.425,1,2023,4,29,14,53,20234291453,20234291450,20234291440,20234291430,1
29/04/2023 14:55,53.496,-6.559,1,2023,4,29,14,55,20234291455,20234291450,20234291440,20234291430,1
29/04/2023 14:57,53.328,-6.558,1,2023,4,29,14,57,20234291457,20234291450,20234291440,20234291430,1
29/04/2023 15:03,53.374,-6.517,1,2023,4,29,15,3,2023429153,2023429150,2023429150,2023429150,1
29/04/2023 15:08,53.515,-6.446,1,2023,4,29,15,8,2023429158,2023429150,2023429150,2023429150,1
29/04/2023 16:33,53.507,-6.761,1,2023,4,29,16,33,20234291633,20234291630,20234291620,20234291630,1
29/04/2023 16:41,53.493,-6.648,1,2023,4,29,16,41,20234291641,20234291640,20234291640,20234291630,1
29/04/2023 16:49,53.418,-6.659,1,2023,4,29,16,49,20234291649,20234291640,20234291640,20234291630,1
29/04/2023 16:50,53.328,-6.744,1,2023,4,29,16,50,20234291650,20234291650,20234291640,20234291630,1
29/04/2023 16:51,53.48,-6.671,1,2023,4,29,16,51,20234291651,20234291650,20234291640,20234291630,1
29/04/2023 17:03,53.599,-6.613,1,2023,4,29,17,3,2023429173,2023429170,2023429170,2023429170,1
29/04/2023 17:12,53.349,-6.329,1,2023,4,29,17,12,20234291712,20234291710,2023429170,2023429170,1
29/04/2023 17:18,53.503,-6.558,1,2023,4,29,17,18,20234291718,20234291710,2023429170,2023429170,1
29/04/2023 23:17,53.332,-6.435,1,2023,4,29,23,17,20234292317,20234292310,2023429230,2023429230,1
30/04/2023 02:08,53.261,-6.042,1,2023,4,30,2,8,202343028,202343020,202343020,202343020,1
30/04/2023 04:30,53.461,-6.321,1,2023,4,30,4,30,2023430430,2023430430,2023430420,2023430430,1
30/04/2023 13:17,53.371,-6.342,1,2023,4,30,13,17,20234301317,20234301310,2023430130,2023430130,1
30/04/2023 13:19,53.202,-6.459,1,2023,4,30,13,19,20234301319,20234301310,2023430130,2023430130,1
30/04/2023 13:19,53.511,-6.461,1,2023,4,30,13,19,20234301319,20234301310,2023430130,2023430130,1
30/04/2023 13:38,53.518,-6.316,1,2023,4,30,13,38,20234301338,20234301330,20234301320,20234301330,1
30/04/2023 13:38,53.553,-6.285,1,2023,4,30,13,38,20234301338,20234301330,20234301320,20234301330,1
30/04/2023 13:41,53.455,-6.348,1,2023,4,30,13,41,20234301341,20234301340,20234301340,20234301330,1
30/04/2023 13:46,53.395,-6.325,1,2023,4,30,13,46,20234301346,20234301340,20234301340,20234301330,1
30/04/2023 16:03,53.29,-5.901,1,2023,4,30,16,3,2023430163,2023430160,2023430160,2023430160,1
30/04/2023 16:03,53.345,-6.178,1,2023,4,30,16,3,2023430163,2023430160,2023430160,2023430160,1
30/04/2023 16:09,53.234,-6.028,1,2023,4,30,16,9,2023430169,2023430160,2023430160,2023430160,1
30/04/2023 16:55,53.568,-6.053,1,2023,4,30,16,55,20234301655,20234301650,20234301640,20234301630,1
30/04/2023 17:00,53.577,-5.898,1,2023,4,30,17,0,2023430170,2023430170,2023430170,2023430170,1
30/04/2023 17:03,53.571,-5.902,1,2023,4,30,17,3,2023430173,2023430170,2023430170,2023430170,1
30/04/2023 17:06,53.582,-5.875,1,2023,4,30,17,6,2023430176,2023430170,2023430170,2023430170,1
30/04/2023 17:08,53.566,-5.877,1,2023,4,30,17,8,2023430178,2023430170,2023430170,2023430170,1
30/04/2023 18:11,53.424,-6.63,1,2023,4,30,18,11,20234301811,20234301810,2023430180,2023430180,1
05/05/2023 01:01,53.333,-6.295,1,2023,5,5,1,1,20235511,20235510,20235510,20235510,1
05/05/2023 13:01,53.629,-6.261,1,2023,5,5,13,1,202355131,202355130,202355130,202355130,1
05/05/2023 13:01,53.612,-6.306,1,2023,5,5,13,1,202355131,202355130,202355130,202355130,1
08/05/2023 16:49,53.537,-6.489,1,2023,5,8,16,49,2023581649,2023581640,2023581640,2023581630,1
08/05/2023 16:50,53.504,-6.435,1,2023,5,8,16,50,2023581650,2023581650,2023581640,2023581630,1
08/05/2023 16:53,53.102,-6.316,1,2023,5,8,16,53,2023581653,2023581650,2023581640,2023581630,1
08/05/2023 17:00,53.528,-6.431,1,2023,5,8,17,0,202358170,202358170,202358170,202358170,1
08/05/2023 17:05,53.383,-6.41,1,2023,5,8,17,5,202358175,202358170,202358170,202358170,1
08/05/2023 17:22,53.553,-6.161,1,2023,5,8,17,22,2023581722,2023581720,2023581720,202358170,1
08/05/2023 17:25,53.407,-6.24,1,2023,5,8,17,25,2023581725,2023581720,2023581720,202358170,1
08/05/2023 17:26,53.436,-6.502,1,2023,5,8,17,26,2023581726,2023581720,2023581720,202358170,1
08/05/2023 17:26,53.581,-6.181,1,2023,5,8,17,26,2023581726,2023581720,2023581720,202358170,1
08/05/2023 17:32,53.579,-6.153,1,2023,5,8,17,32,2023581732,2023581730,2023581720,2023581730,1
08/05/2023 17:33,53.581,-6.148,1,2023,5,8,17,33,2023581733,2023581730,2023581720,2023581730,1
08/05/2023 17:33,53.587,-6.132,1,2023,5,8,17,33,2023581733,2023581730,2023581720,2023581730,1
08/05/2023 17:36,53.589,-6.09,1,2023,5,8,17,36,2023581736,2023581730,2023581720,2023581730,1
08/05/2023 17:36,53.39,-6.395,1,2023,5,8,17,36,2023581736,2023581730,2023581720,2023581730,1
08/05/2023 17:36,53.389,-6.27,1,2023,5,8,17,36,2023581736,2023581730,2023581720,2023581730,1
08/05/2023 17:37,53.567,-5.987,1,2023,5,8,17,37,2023581737,2023581730,2023581720,2023581730,1
08/05/2023 17:38,53.474,-6.124,1,2023,5,8,17,38,2023581738,2023581730,2023581720,2023581730,1
08/05/2023 17:38,53.397,-6.378,1,2023,5,8,17,38,2023581738,2023581730,2023581720,2023581730,1
08/05/2023 17:38,53.397,-6.334,1,2023,5,8,17,38,2023581738,2023581730,2023581720,2023581730,1
08/05/2023 17:38,53.59,-6.064,1,2023,5,8,17,38,2023581738,2023581730,2023581720,2023581730,1
08/05/2023 17:39,53.582,-6.094,1,2023,5,8,17,39,2023581739,2023581730,2023581720,2023581730,1
08/05/2023 17:40,53.406,-6.198,1,2023,5,8,17,40,2023581740,2023581740,2023581740,2023581730,1
08/05/2023 17:41,53.565,-6.042,1,2023,5,8,17,41,2023581741,2023581740,2023581740,2023581730,1
08/05/2023 17:42,53.382,-6.393,1,2023,5,8,17,42,2023581742,2023581740,2023581740,2023581730,1
08/05/2023 17:43,53.565,-6.047,1,2023,5,8,17,43,2023581743,2023581740,2023581740,2023581730,1
08/05/2023 17:43,53.567,-6.012,1,2023,5,8,17,43,2023581743,2023581740,2023581740,2023581730,1
08/05/2023 17:43,53.562,-6.051,1,2023,5,8,17,43,2023581743,2023581740,2023581740,2023581730,1
08/05/2023 17:44,53.399,-6.276,1,2023,5,8,17,44,2023581744,2023581740,2023581740,2023581730,1
08/05/2023 17:46,53.433,-6.143,1,2023,5,8,17,46,2023581746,2023581740,2023581740,2023581730,1
08/05/2023 17:47,53.175,-6.733,1,2023,5,8,17,47,2023581747,2023581740,2023581740,2023581730,1
08/05/2023 17:47,53.189,-6.716,1,2023,5,8,17,47,2023581747,2023581740,2023581740,2023581730,1
08/05/2023 17:47,53.623,-5.999,1,2023,5,8,17,47,2023581747,2023581740,2023581740,2023581730,1
08/05/2023 17:48,53.178,-6.77,1,2023,5,8,17,48,2023581748,2023581740,2023581740,2023581730,1
08/05/2023 17:49,53.107,-5.98,1,2023,5,8,17,49,2023581749,2023581740,2023581740,2023581730,1
08/05/2023 17:49,53.113,-5.912,1,2023,5,8,17,49,2023581749,2023581740,2023581740,2023581730,1
08/05/2023 17:51,53.207,-6.717,1,2023,5,8,17,51,2023581751,2023581750,2023581740,2023581730,1
08/05/2023 17:52,53.41,-6.168,1,2023,5,8,17,52,2023581752,2023581750,2023581740,2023581730,1
08/05/2023 17:52,53.417,-6.129,1,2023,5,8,17,52,2023581752,2023581750,2023581740,2023581730,1
08/05/2023 17:54,53.234,-6.752,1,2023,5,8,17,54,2023581754,2023581750,2023581740,2023581730,1
08/05/2023 17:54,53.286,-6.444,1,2023,5,8,17,54,2023581754,2023581750,2023581740,2023581730,1
08/05/2023 17:55,53.406,-6.277,1,2023,5,8,17,55,2023581755,2023581750,2023581740,2023581730,1
08/05/2023 17:55,53.391,-6.169,1,2023,5,8,17,55,2023581755,2023581750,2023581740,2023581730,1
08/05/2023 17:55,53.104,-5.953,1,2023,5,8,17,55,2023581755,2023581750,2023581740,2023581730,1
08/05/2023 17:55,53.102,-5.954,1,2023,5,8,17,55,2023581755,2023581750,2023581740,2023581730,1
08/05/2023 17:55,53.095,-5.877,1,2023,5,8,17,55,2023581755,2023581750,2023581740,2023581730,1
08/05/2023 17:55,53.101,-5.916,1,2023,5,8,17,55,2023581755,2023581750,2023581740,2023581730,1
08/05/2023 17:56,53.421,-6.243,1,2023,5,8,17,56,2023581756,2023581750,2023581740,2023581730,1
08/05/2023 17:56,53.405,-6.223,1,2023,5,8,17,56,2023581756,2023581750,2023581740,2023581730,1
08/05/2023 17:57,53.205,-6.756,1,2023,5,8,17,57,2023581757,2023581750,2023581740,2023581730,1
08/05/2023 17:57,53.194,-6.677,1,2023,5,8,17,57,2023581757,2023581750,2023581740,2023581730,1
08/05/2023 17:57,53.25,-6.49,1,2023,5,8,17,57,2023581757,2023581750,2023581740,2023581730,1
08/05/2023 17:57,53.27,-6.442,1,2023,5,8,17,57,2023581757,2023581750,2023581740,2023581730,1
08/05/2023 17:58,53.256,-6.498,1,2023,5,8,17,58,2023581758,2023581750,2023581740,2023581730,1
08/05/2023 17:58,53.273,-6.328,1,2023,5,8,17,58,2023581758,2023581750,2023581740,2023581730,1
08/05/2023 17:58,53.248,-6.629,1,2023,5,8,17,58,2023581758,2023581750,2023581740,2023581730,1
08/05/2023 17:59,53.417,-6.13,1,2023,5,8,17,59,2023581759,2023581750,2023581740,2023581730,1
08/05/2023 17:59,53.427,-6.192,1,2023,5,8,17,59,2023581759,2023581750,2023581740,2023581730,1
08/05/2023 18:00,53.25,-6.468,1,2023,5,8,18,0,202358180,202358180,202358180,202358180,1
08/05/2023 18:00,53.284,-6.37,1,2023,5,8,18,0,202358180,202358180,202358180,202358180,1
08/05/2023 18:00,53.245,-6.48,1,2023,5,8,18,0,202358180,202358180,202358180,202358180,1
08/05/2023 18:01,53.4,-6.118,1,2023,5,8,18,1,202358181,202358180,202358180,202358180,1
08/05/2023 18:01,53.179,-6.635,1,2023,5,8,18,1,202358181,202358180,202358180,202358180,1
08/05/2023 18:02,53.254,-6.475,1,2023,5,8,18,2,202358182,202358180,202358180,202358180,1
08/05/2023 18:02,53.402,-6.229,1,2023,5,8,18,2,202358182,202358180,202358180,202358180,1
08/05/2023 18:03,53.417,-6.082,1,2023,5,8,18,3,202358183,202358180,202358180,202358180,1
08/05/2023 18:04,53.222,-6.509,1,2023,5,8,18,4,202358184,202358180,202358180,202358180,1
08/05/2023 18:04,53.196,-6.624,1,2023,5,8,18,4,202358184,202358180,202358180,202358180,1
08/05/2023 18:04,53.2,-6.54,1,2023,5,8,18,4,202358184,202358180,202358180,202358180,1
08/05/2023 18:04,53.26,-6.443,1,2023,5,8,18,4,202358184,202358180,202358180,202358180,1
08/05/2023 18:04,53.265,-6.308,1,2023,5,8,18,4,202358184,202358180,202358180,202358180,1
08/05/2023 18:04,53.26,-6.314,1,2023,5,8,18,4,202358184,202358180,202358180,202358180,1
08/05/2023 18:05,53.221,-6.621,1,2023,5,8,18,5,202358185,202358180,202358180,202358180,1
08/05/2023 18:05,53.178,-6.665,1,2023,5,8,18,5,202358185,202358180,202358180,202358180,1
08/05/2023 18:05,53.419,-6.118,1,2023,5,8,18,5,202358185,202358180,202358180,202358180,1
08/05/2023 18:06,53.562,-5.888,1,2023,5,8,18,6,202358186,202358180,202358180,202358180,1
08/05/2023 18:06,53.555,-5.875,1,2023,5,8,18,6,202358186,202358180,202358180,202358180,1
08/05/2023 18:06,53.247,-6.549,1,2023,5,8,18,6,202358186,202358180,202358180,202358180,1
08/05/2023 18:06,53.259,-6.366,1,2023,5,8,18,6,202358186,202358180,202358180,202358180,1
08/05/2023 18:06,53.253,-6.488,1,2023,5,8,18,6,202358186,202358180,202358180,202358180,1
08/05/2023 18:08,53.36,-6.265,1,2023,5,8,18,8,202358188,202358180,202358180,202358180,1
08/05/2023 18:08,53.418,-5.915,1,2023,5,8,18,8,202358188,202358180,202358180,202358180,1
08/05/2023 18:08,53.263,-6.636,1,2023,5,8,18,8,202358188,202358180,202358180,202358180,1
08/05/2023 18:09,53.555,-5.895,1,2023,5,8,18,9,202358189,202358180,202358180,202358180,1
08/05/2023 18:09,53.263,-6.481,1,2023,5,8,18,9,202358189,202358180,202358180,202358180,1
08/05/2023 18:09,53.27,-6.475,1,2023,5,8,18,9,202358189,202358180,202358180,202358180,1
08/05/2023 18:09,53.283,-6.478,1,2023,5,8,18,9,202358189,202358180,202358180,202358180,1
08/05/2023 18:09,53.285,-6.494,1,2023,5,8,18,9,202358189,202358180,202358180,202358180,1
08/05/2023 18:09,53.216,-6.508,1,2023,5,8,18,9,202358189,202358180,202358180,202358180,1
08/05/2023 18:09,53.419,-6.064,1,2023,5,8,18,9,202358189,202358180,202358180,202358180,1
08/05/2023 18:09,53.413,-6.133,1,2023,5,8,18,9,202358189,202358180,202358180,202358180,1
08/05/2023 18:09,53.427,-6.132,1,2023,5,8,18,9,202358189,202358180,202358180,202358180,1
08/05/2023 18:10,53.093,-6.629,1,2023,5,8,18,10,2023581810,2023581810,202358180,202358180,1
08/05/2023 18:10,53.365,-6.229,1,2023,5,8,18,10,2023581810,2023581810,202358180,202358180,1
08/05/2023 18:10,53.346,-6.233,1,2023,5,8,18,10,2023581810,2023581810,202358180,202358180,1
08/05/2023 18:10,53.27,-6.416,1,2023,5,8,18,10,2023581810,2023581810,202358180,202358180,1
08/05/2023 18:10,53.212,-6.481,1,2023,5,8,18,10,2023581810,2023581810,202358180,202358180,1
08/05/2023 18:10,53.202,-6.592,1,2023,5,8,18,10,2023581810,2023581810,202358180,202358180,1
08/05/2023 18:10,53.206,-6.538,1,2023,5,8,18,10,2023581810,2023581810,202358180,202358180,1
08/05/2023 18:10,53.437,-5.89,1,2023,5,8,18,10,2023581810,2023581810,202358180,202358180,1
08/05/2023 18:11,53.202,-6.548,1,2023,5,8,18,11,2023581811,2023581810,202358180,202358180,1
08/05/2023 18:11,53.293,-6.378,1,2023,5,8,18,11,2023581811,2023581810,202358180,202358180,1
08/05/2023 18:11,53.415,-6.027,1,2023,5,8,18,11,2023581811,2023581810,202358180,202358180,1
08/05/2023 18:11,53.351,-6.108,1,2023,5,8,18,11,2023581811,2023581810,202358180,202358180,1
08/05/2023 18:12,53.258,-6.601,1,2023,5,8,18,12,2023581812,2023581810,202358180,202358180,1
08/05/2023 18:12,53.303,-6.373,1,2023,5,8,18,12,2023581812,2023581810,202358180,202358180,1
08/05/2023 18:12,53.36,-6.174,1,2023,5,8,18,12,2023581812,2023581810,202358180,202358180,1
08/05/2023 18:13,53.392,-6.15,1,2023,5,8,18,13,2023581813,2023581810,202358180,202358180,1
08/05/2023 18:13,53.384,-6.137,1,2023,5,8,18,13,2023581813,2023581810,202358180,202358180,1
08/05/2023 18:13,53.333,-6.244,1,2023,5,8,18,13,2023581813,2023581810,202358180,202358180,1
08/05/2023 18:13,53.416,-6.131,1,2023,5,8,18,13,2023581813,2023581810,202358180,202358180,1
08/05/2023 18:14,53.213,-6.536,1,2023,5,8,18,14,2023581814,2023581810,202358180,202358180,1
08/05/2023 18:14,53.197,-6.554,1,2023,5,8,18,14,2023581814,2023581810,202358180,202358180,1
08/05/2023 18:14,53.221,-6.608,1,2023,5,8,18,14,2023581814,2023581810,202358180,202358180,1
08/05/2023 18:14,53.303,-6.308,1,2023,5,8,18,14,2023581814,2023581810,202358180,202358180,1
08/05/2023 18:14,53.43,-5.97,1,2023,5,8,18,14,2023581814,2023581810,202358180,202358180,1
08/05/2023 18:14,53.365,-6.151,1,2023,5,8,18,14,2023581814,2023581810,202358180,202358180,1
08/05/2023 18:15,53.395,-6.087,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.284,-6.566,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.316,-6.284,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.249,-6.625,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.335,-6.275,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.357,-6.122,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.304,-6.334,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.361,-6.219,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.358,-6.12,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.358,-6.181,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.383,-6.079,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.36,-6.081,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:15,53.352,-6.183,1,2023,5,8,18,15,2023581815,2023581810,202358180,202358180,1
08/05/2023 18:16,53.347,-6.193,1,2023,5,8,18,16,2023581816,2023581810,202358180,202358180,1
08/05/2023 18:16,53.353,-6.17,1,2023,5,8,18,16,2023581816,2023581810,202358180,202358180,1
08/05/2023 18:16,53.397,-6.052,1,2023,5,8,18,16,2023581816,2023581810,202358180,202358180,1
08/05/2023 18:16,53.339,-6.144,1,2023,5,8,18,16,2023581816,2023581810,202358180,202358180,1
08/05/2023 18:17,53.364,-6.102,1,2023,5,8,18,17,2023581817,2023581810,202358180,202358180,1
08/05/2023 18:17,53.343,-6.257,1,2023,5,8,18,17,2023581817,2023581810,202358180,202358180,1
08/05/2023 18:17,53.36,-6.138,1,2023,5,8,18,17,2023581817,2023581810,202358180,202358180,1
08/05/2023 18:17,53.391,-6.014,1,2023,5,8,18,17,2023581817,2023581810,202358180,202358180,1
08/05/2023 18:17,53.28,-6.376,1,2023,5,8,18,17,2023581817,2023581810,202358180,202358180,1
08/05/2023 18:17,53.276,-6.55,1,2023,5,8,18,17,2023581817,2023581810,202358180,202358180,1
08/05/2023 18:17,53.395,-6.06,1,2023,5,8,18,17,2023581817,2023581810,202358180,202358180,1
08/05/2023 18:17,53.437,-6.011,1,2023,5,8,18,17,2023581817,2023581810,202358180,202358180,1
08/05/2023 18:18,53.366,-6.099,1,2023,5,8,18,18,2023581818,2023581810,202358180,202358180,1
08/05/2023 18:18,53.351,-6.181,1,2023,5,8,18,18,2023581818,2023581810,202358180,202358180,1
08/05/2023 18:18,53.339,-6.232,1,2023,5,8,18,18,2023581818,2023581810,202358180,202358180,1
08/05/2023 18:18,53.297,-6.333,1,2023,5,8,18,18,2023581818,2023581810,202358180,202358180,1
08/05/2023 18:18,53.366,-6.154,1,2023,5,8,18,18,2023581818,2023581810,202358180,202358180,1
08/05/2023 18:18,53.345,-6.206,1,2023,5,8,18,18,2023581818,2023581810,202358180,202358180,1
08/05/2023 18:18,53.391,-6.082,1,2023,5,8,18,18,2023581818,2023581810,202358180,202358180,1
08/05/2023 18:18,53.353,-6.148,1,2023,5,8,18,18,2023581818,2023581810,202358180,202358180,1
08/05/2023 18:19,53.367,-6.085,1,2023,5,8,18,19,2023581819,2023581810,202358180,202358180,1
08/05/2023 18:19,53.35,-6.163,1,2023,5,8,18,19,2023581819,2023581810,202358180,202358180,1
08/05/2023 18:19,53.356,-6.134,1,2023,5,8,18,19,2023581819,2023581810,202358180,202358180,1
08/05/2023 18:19,53.356,-6.154,1,2023,5,8,18,19,2023581819,2023581810,202358180,202358180,1
08/05/2023 18:19,53.364,-6.1,1,2023,5,8,18,19,2023581819,2023581810,202358180,202358180,1
08/05/2023 18:19,53.356,-6.132,1,2023,5,8,18,19,2023581819,2023581810,202358180,202358180,1
08/05/2023 18:19,53.362,-6.157,1,2023,5,8,18,19,2023581819,2023581810,202358180,202358180,1
08/05/2023 18:19,53.357,-6.157,1,2023,5,8,18,19,2023581819,2023581810,202358180,202358180,1
08/05/2023 18:20,53.378,-6.118,1,2023,5,8,18,20,2023581820,2023581820,2023581820,202358180,1
08/05/2023 18:20,53.288,-6.395,1,2023,5,8,18,20,2023581820,2023581820,2023581820,202358180,1
08/05/2023 18:20,53.291,-6.388,1,2023,5,8,18,20,2023581820,2023581820,2023581820,202358180,1
08/05/2023 18:20,53.284,-6.405,1,2023,5,8,18,20,2023581820,2023581820,2023581820,202358180,1
08/05/2023 18:20,53.358,-6.147,1,2023,5,8,18,20,2023581820,2023581820,2023581820,202358180,1
08/05/2023 18:20,53.358,-6.154,1,2023,5,8,18,20,2023581820,2023581820,2023581820,202358180,1
08/05/2023 18:20,53.361,-6.122,1,2023,5,8,18,20,2023581820,2023581820,2023581820,202358180,1
08/05/2023 18:20,53.408,-6.08,1,2023,5,8,18,20,2023581820,2023581820,2023581820,202358180,1
08/05/2023 18:20,53.359,-6.046,1,2023,5,8,18,20,2023581820,2023581820,2023581820,202358180,1
08/05/2023 18:20,53.36,-6.077,1,2023,5,8,18,20,2023581820,2023581820,2023581820,202358180,1
08/05/2023 18:21,53.365,-6.141,1,2023,5,8,18,21,2023581821,2023581820,2023581820,202358180,1
